platform,country,city,zone,zone_tier,lat,lng,scraped_at,store_name,store_address,product_label,product_name,price,real_price,discount_pct,delivery_fee,service_fee_pct,eta_minutes,is_product_available,corridor
rappi,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T19:48:37,Mcdonald's Ecatepec Las Americas ,"Av. 1ro de Mayo, Fraccionamiento Las Americas, Las Américas, 55070 México, Méx.",mctrio_big_mac,McTrío Big Mac mediano+McFlurry Oreo,208.0,208.0,0.0,9.9,0.0,40.0,False,Mc para Todos
rappi,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T19:48:37,Mcdonald's Ecatepec Las Americas ,"Av. 1ro de Mayo, Fraccionamiento Las Americas, Las Américas, 55070 México, Méx.",mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,9.9,0.0,40.0,False,McTrios Comida
rappi,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T19:48:37,Mcdonald's Ecatepec Las Americas ,"Av. 1ro de Mayo, Fraccionamiento Las Americas, Las Américas, 55070 México, Méx.",mctrio_big_mac,McTrío mediano Big Mac,149.0,149.0,0.0,9.9,0.0,40.0,False,McTrios Comida
rappi,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T19:48:37,Mcdonald's Ecatepec Las Americas ,"Av. 1ro de Mayo, Fraccionamiento Las Americas, Las Américas, 55070 México, Méx.",mcnuggets_10,McTrio mediano McNuggets 10 pzas,159.0,159.0,0.0,9.9,0.0,40.0,False,McTrios Comida
rappi,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T19:48:37,Mcdonald's Ecatepec Las Americas ,"Av. 1ro de Mayo, Fraccionamiento Las Americas, Las Américas, 55070 México, Méx.",big_mac,Big Mac Tocino,145.0,145.0,0.0,9.9,0.0,40.0,False,A La Carta Comida
rappi,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T19:48:37,Mcdonald's Ecatepec Las Americas ,"Av. 1ro de Mayo, Fraccionamiento Las Americas, Las Américas, 55070 México, Méx.",big_mac,Big Mac,125.0,125.0,0.0,9.9,0.0,40.0,False,A La Carta Comida
rappi,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T19:48:37,Mcdonald's Ecatepec Las Americas ,"Av. 1ro de Mayo, Fraccionamiento Las Americas, Las Américas, 55070 México, Méx.",coca_cola,Coca-Cola Zero mediana,55.0,55.0,0.0,9.9,0.0,40.0,False,Bebidas
rappi,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T19:48:37,Mcdonald's Ecatepec Las Americas ,"Av. 1ro de Mayo, Fraccionamiento Las Americas, Las Américas, 55070 México, Méx.",coca_cola,Coca-Cola mediana,55.0,55.0,0.0,9.9,0.0,40.0,False,Bebidas
ubereats,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:39:01,McDonald's (Plaza Galerías),Avenida Melchor Ocampo 193,mctrio_big_mac,McTrío Big Mac mediano+McFlurry Oreo,208.0,208.0,0.0,,,,True,Mc para Todos
ubereats,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:39:01,McDonald's (Plaza Galerías),Avenida Melchor Ocampo 193,mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:39:01,McDonald's (Plaza Galerías),Avenida Melchor Ocampo 193,big_mac,Big Mac Tocino,145.0,145.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:39:01,McDonald's (Plaza Galerías),Avenida Melchor Ocampo 193,mctrio_big_mac,McTrío mediano Mario Galaxy Big Mac,149.0,149.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:39:01,McDonald's (Plaza Galerías),Avenida Melchor Ocampo 193,mcnuggets_10,McTrío mediano Mario Galaxy 10 McNuggets,159.0,159.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:39:01,McDonald's (Plaza Galerías),Avenida Melchor Ocampo 193,mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:39:01,McDonald's (Plaza Galerías),Avenida Melchor Ocampo 193,mctrio_big_mac,McTrío mediano Big Mac,149.0,149.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:39:01,McDonald's (Plaza Galerías),Avenida Melchor Ocampo 193,mcnuggets_10,McTrio mediano McNuggets 10 pzas,159.0,159.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:39:01,McDonald's (Plaza Galerías),Avenida Melchor Ocampo 193,big_mac,Big Mac Tocino,145.0,145.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:39:01,McDonald's (Plaza Galerías),Avenida Melchor Ocampo 193,big_mac,Big Mac,125.0,125.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:39:01,McDonald's (Plaza Galerías),Avenida Melchor Ocampo 193,coca_cola,Coca-Cola mediana,55.0,55.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:39:01,McDonald's (Plaza Galerías),Avenida Melchor Ocampo 193,coca_cola,Coca-Cola Zero mediana,55.0,55.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Santa Fe,premium,19.35932,-99.26075,2026-04-07T22:39:01,McDonald's Santa Fe Zentrika,"Lateral Autopista México-Marquesa #1235, Lomas de Santa Fé, Contadero, 01210",mctrio_big_mac,McTrío Big Mac mediano+McFlurry Oreo,218.0,218.0,0.0,,,,True,Mc para Todos
ubereats,MX,CDMX,Santa Fe,premium,19.35932,-99.26075,2026-04-07T22:39:01,McDonald's Santa Fe Zentrika,"Lateral Autopista México-Marquesa #1235, Lomas de Santa Fé, Contadero, 01210",mctrio_big_mac,McTrío mediano Big Mac Tocino,189.0,189.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Santa Fe,premium,19.35932,-99.26075,2026-04-07T22:39:01,McDonald's Santa Fe Zentrika,"Lateral Autopista México-Marquesa #1235, Lomas de Santa Fé, Contadero, 01210",big_mac,Big Mac Tocino,165.0,165.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Santa Fe,premium,19.35932,-99.26075,2026-04-07T22:39:01,McDonald's Santa Fe Zentrika,"Lateral Autopista México-Marquesa #1235, Lomas de Santa Fé, Contadero, 01210",mctrio_big_mac,McTrío mediano Mario Galaxy Big Mac,169.0,169.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Santa Fe,premium,19.35932,-99.26075,2026-04-07T22:39:01,McDonald's Santa Fe Zentrika,"Lateral Autopista México-Marquesa #1235, Lomas de Santa Fé, Contadero, 01210",mcnuggets_10,McTrío mediano Mario Galaxy 10 McNuggets,179.0,179.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Santa Fe,premium,19.35932,-99.26075,2026-04-07T22:39:01,McDonald's Santa Fe Zentrika,"Lateral Autopista México-Marquesa #1235, Lomas de Santa Fé, Contadero, 01210",mctrio_big_mac,McTrío mediano Big Mac Tocino,189.0,189.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Santa Fe,premium,19.35932,-99.26075,2026-04-07T22:39:01,McDonald's Santa Fe Zentrika,"Lateral Autopista México-Marquesa #1235, Lomas de Santa Fé, Contadero, 01210",mctrio_big_mac,McTrío mediano Big Mac,169.0,169.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Santa Fe,premium,19.35932,-99.26075,2026-04-07T22:39:01,McDonald's Santa Fe Zentrika,"Lateral Autopista México-Marquesa #1235, Lomas de Santa Fé, Contadero, 01210",mcnuggets_10,McTrio mediano McNuggets 10 pzas,179.0,179.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Santa Fe,premium,19.35932,-99.26075,2026-04-07T22:39:01,McDonald's Santa Fe Zentrika,"Lateral Autopista México-Marquesa #1235, Lomas de Santa Fé, Contadero, 01210",big_mac,Big Mac Tocino,165.0,165.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Santa Fe,premium,19.35932,-99.26075,2026-04-07T22:39:01,McDonald's Santa Fe Zentrika,"Lateral Autopista México-Marquesa #1235, Lomas de Santa Fé, Contadero, 01210",big_mac,Big Mac,145.0,145.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Santa Fe,premium,19.35932,-99.26075,2026-04-07T22:39:01,McDonald's Santa Fe Zentrika,"Lateral Autopista México-Marquesa #1235, Lomas de Santa Fé, Contadero, 01210",coca_cola,Coca-Cola mediana,65.0,65.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Santa Fe,premium,19.35932,-99.26075,2026-04-07T22:39:01,McDonald's Santa Fe Zentrika,"Lateral Autopista México-Marquesa #1235, Lomas de Santa Fé, Contadero, 01210",coca_cola,Coca-Cola Zero mediana,65.0,65.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Roma Norte,mid-high,19.4196,-99.1607,2026-04-07T22:39:01,McDonald's Sears Insurgentes,"San Luis Potosí 214, Roma Nte.",mctrio_big_mac,McTrío Big Mac mediano+McFlurry Oreo,218.0,218.0,0.0,,,,True,Mc para Todos
ubereats,MX,CDMX,Roma Norte,mid-high,19.4196,-99.1607,2026-04-07T22:39:01,McDonald's Sears Insurgentes,"San Luis Potosí 214, Roma Nte.",mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Roma Norte,mid-high,19.4196,-99.1607,2026-04-07T22:39:01,McDonald's Sears Insurgentes,"San Luis Potosí 214, Roma Nte.",big_mac,Big Mac Tocino,145.0,145.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Roma Norte,mid-high,19.4196,-99.1607,2026-04-07T22:39:01,McDonald's Sears Insurgentes,"San Luis Potosí 214, Roma Nte.",mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Roma Norte,mid-high,19.4196,-99.1607,2026-04-07T22:39:01,McDonald's Sears Insurgentes,"San Luis Potosí 214, Roma Nte.",mctrio_big_mac,McTrío mediano Big Mac,149.0,149.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Roma Norte,mid-high,19.4196,-99.1607,2026-04-07T22:39:01,McDonald's Sears Insurgentes,"San Luis Potosí 214, Roma Nte.",mcnuggets_10,McTrio mediano McNuggets 10 pzas,159.0,159.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Roma Norte,mid-high,19.4196,-99.1607,2026-04-07T22:39:01,McDonald's Sears Insurgentes,"San Luis Potosí 214, Roma Nte.",big_mac,Big Mac Tocino,145.0,145.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Roma Norte,mid-high,19.4196,-99.1607,2026-04-07T22:39:01,McDonald's Sears Insurgentes,"San Luis Potosí 214, Roma Nte.",big_mac,Big Mac,125.0,125.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Roma Norte,mid-high,19.4196,-99.1607,2026-04-07T22:39:01,McDonald's Sears Insurgentes,"San Luis Potosí 214, Roma Nte.",coca_cola,Coca-Cola mediana,55.0,55.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Roma Norte,mid-high,19.4196,-99.1607,2026-04-07T22:39:01,McDonald's Sears Insurgentes,"San Luis Potosí 214, Roma Nte.",coca_cola,Coca-Cola Zero mediana,55.0,55.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Del Valle,mid-high,19.385,-99.165,2026-04-07T22:39:01,McDonald's Torre Manacar,"Av de los Insurgentes Sur 1457, Insurgentes Mixcoac",mctrio_big_mac,McTrío Big Mac mediano+McFlurry Oreo,218.0,218.0,0.0,,,,True,Mc para Todos
ubereats,MX,CDMX,Del Valle,mid-high,19.385,-99.165,2026-04-07T22:39:01,McDonald's Torre Manacar,"Av de los Insurgentes Sur 1457, Insurgentes Mixcoac",mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Del Valle,mid-high,19.385,-99.165,2026-04-07T22:39:01,McDonald's Torre Manacar,"Av de los Insurgentes Sur 1457, Insurgentes Mixcoac",big_mac,Big Mac Tocino,145.0,145.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Del Valle,mid-high,19.385,-99.165,2026-04-07T22:39:01,McDonald's Torre Manacar,"Av de los Insurgentes Sur 1457, Insurgentes Mixcoac",mctrio_big_mac,McTrío mediano Mario Galaxy Big Mac,149.0,149.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Del Valle,mid-high,19.385,-99.165,2026-04-07T22:39:01,McDonald's Torre Manacar,"Av de los Insurgentes Sur 1457, Insurgentes Mixcoac",mcnuggets_10,McTrío mediano Mario Galaxy 10 McNuggets,159.0,159.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Del Valle,mid-high,19.385,-99.165,2026-04-07T22:39:01,McDonald's Torre Manacar,"Av de los Insurgentes Sur 1457, Insurgentes Mixcoac",mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Del Valle,mid-high,19.385,-99.165,2026-04-07T22:39:01,McDonald's Torre Manacar,"Av de los Insurgentes Sur 1457, Insurgentes Mixcoac",mctrio_big_mac,McTrío mediano Big Mac,149.0,149.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Del Valle,mid-high,19.385,-99.165,2026-04-07T22:39:01,McDonald's Torre Manacar,"Av de los Insurgentes Sur 1457, Insurgentes Mixcoac",mcnuggets_10,McTrio mediano McNuggets 10 pzas,159.0,159.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Del Valle,mid-high,19.385,-99.165,2026-04-07T22:39:01,McDonald's Torre Manacar,"Av de los Insurgentes Sur 1457, Insurgentes Mixcoac",big_mac,Big Mac Tocino,145.0,145.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Del Valle,mid-high,19.385,-99.165,2026-04-07T22:39:01,McDonald's Torre Manacar,"Av de los Insurgentes Sur 1457, Insurgentes Mixcoac",big_mac,Big Mac,125.0,125.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Del Valle,mid-high,19.385,-99.165,2026-04-07T22:39:01,McDonald's Torre Manacar,"Av de los Insurgentes Sur 1457, Insurgentes Mixcoac",coca_cola,Coca-Cola mediana,55.0,55.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Del Valle,mid-high,19.385,-99.165,2026-04-07T22:39:01,McDonald's Torre Manacar,"Av de los Insurgentes Sur 1457, Insurgentes Mixcoac",coca_cola,Coca-Cola Zero mediana,55.0,55.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Coyoacán,mid,19.3498,-99.162,2026-04-07T22:39:01,McDonald's Oasis Coyoacán,"Av Miguel Ángel de Quevedo 217, Oxtopulco",mctrio_big_mac,McTrío Big Mac mediano+McFlurry Oreo,218.0,218.0,0.0,,,,True,Mc para Todos
ubereats,MX,CDMX,Coyoacán,mid,19.3498,-99.162,2026-04-07T22:39:01,McDonald's Oasis Coyoacán,"Av Miguel Ángel de Quevedo 217, Oxtopulco",mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Coyoacán,mid,19.3498,-99.162,2026-04-07T22:39:01,McDonald's Oasis Coyoacán,"Av Miguel Ángel de Quevedo 217, Oxtopulco",big_mac,Big Mac Tocino,145.0,145.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Coyoacán,mid,19.3498,-99.162,2026-04-07T22:39:01,McDonald's Oasis Coyoacán,"Av Miguel Ángel de Quevedo 217, Oxtopulco",mctrio_big_mac,McTrío mediano Mario Galaxy Big Mac,149.0,149.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Coyoacán,mid,19.3498,-99.162,2026-04-07T22:39:01,McDonald's Oasis Coyoacán,"Av Miguel Ángel de Quevedo 217, Oxtopulco",mcnuggets_10,McTrío mediano Mario Galaxy 10 McNuggets,159.0,159.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Coyoacán,mid,19.3498,-99.162,2026-04-07T22:39:01,McDonald's Oasis Coyoacán,"Av Miguel Ángel de Quevedo 217, Oxtopulco",mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Coyoacán,mid,19.3498,-99.162,2026-04-07T22:39:01,McDonald's Oasis Coyoacán,"Av Miguel Ángel de Quevedo 217, Oxtopulco",mctrio_big_mac,McTrío mediano Big Mac,149.0,149.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Coyoacán,mid,19.3498,-99.162,2026-04-07T22:39:01,McDonald's Oasis Coyoacán,"Av Miguel Ángel de Quevedo 217, Oxtopulco",mcnuggets_10,McTrio mediano McNuggets 10 pzas,159.0,159.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Coyoacán,mid,19.3498,-99.162,2026-04-07T22:39:01,McDonald's Oasis Coyoacán,"Av Miguel Ángel de Quevedo 217, Oxtopulco",big_mac,Big Mac Tocino,145.0,145.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Coyoacán,mid,19.3498,-99.162,2026-04-07T22:39:01,McDonald's Oasis Coyoacán,"Av Miguel Ángel de Quevedo 217, Oxtopulco",big_mac,Big Mac,125.0,125.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Coyoacán,mid,19.3498,-99.162,2026-04-07T22:39:01,McDonald's Oasis Coyoacán,"Av Miguel Ángel de Quevedo 217, Oxtopulco",coca_cola,Coca-Cola mediana,55.0,55.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Coyoacán,mid,19.3498,-99.162,2026-04-07T22:39:01,McDonald's Oasis Coyoacán,"Av Miguel Ángel de Quevedo 217, Oxtopulco",coca_cola,Coca-Cola Zero mediana,55.0,55.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Centro Histórico,mid,19.4326,-99.1332,2026-04-07T22:39:01,McDonald's Palma,"Calle de Tacuba 80, Centro Histórico, Centro",mctrio_big_mac,McTrío Big Mac mediano+McFlurry Oreo,208.0,208.0,0.0,,,,True,Mc para Todos
ubereats,MX,CDMX,Centro Histórico,mid,19.4326,-99.1332,2026-04-07T22:39:01,McDonald's Palma,"Calle de Tacuba 80, Centro Histórico, Centro",mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Centro Histórico,mid,19.4326,-99.1332,2026-04-07T22:39:01,McDonald's Palma,"Calle de Tacuba 80, Centro Histórico, Centro",big_mac,Big Mac Tocino,145.0,145.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Centro Histórico,mid,19.4326,-99.1332,2026-04-07T22:39:01,McDonald's Palma,"Calle de Tacuba 80, Centro Histórico, Centro",mctrio_big_mac,McTrío mediano Mario Galaxy Big Mac,149.0,149.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Centro Histórico,mid,19.4326,-99.1332,2026-04-07T22:39:01,McDonald's Palma,"Calle de Tacuba 80, Centro Histórico, Centro",mcnuggets_10,McTrío mediano Mario Galaxy 10 McNuggets,159.0,159.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Centro Histórico,mid,19.4326,-99.1332,2026-04-07T22:39:01,McDonald's Palma,"Calle de Tacuba 80, Centro Histórico, Centro",mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Centro Histórico,mid,19.4326,-99.1332,2026-04-07T22:39:01,McDonald's Palma,"Calle de Tacuba 80, Centro Histórico, Centro",mctrio_big_mac,McTrío mediano Big Mac,149.0,149.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Centro Histórico,mid,19.4326,-99.1332,2026-04-07T22:39:01,McDonald's Palma,"Calle de Tacuba 80, Centro Histórico, Centro",mcnuggets_10,McTrio mediano McNuggets 10 pzas,159.0,159.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Centro Histórico,mid,19.4326,-99.1332,2026-04-07T22:39:01,McDonald's Palma,"Calle de Tacuba 80, Centro Histórico, Centro",big_mac,Big Mac Tocino,145.0,145.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Centro Histórico,mid,19.4326,-99.1332,2026-04-07T22:39:01,McDonald's Palma,"Calle de Tacuba 80, Centro Histórico, Centro",big_mac,Big Mac,125.0,125.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Centro Histórico,mid,19.4326,-99.1332,2026-04-07T22:39:01,McDonald's Palma,"Calle de Tacuba 80, Centro Histórico, Centro",coca_cola,Coca-Cola mediana,55.0,55.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Centro Histórico,mid,19.4326,-99.1332,2026-04-07T22:39:01,McDonald's Palma,"Calle de Tacuba 80, Centro Histórico, Centro",coca_cola,Coca-Cola Zero mediana,55.0,55.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Iztapalapa,low,19.3578,-99.0892,2026-04-07T22:39:01,McDonald's Ermita San Miguel,"Ermita Iztapalapa 2120A, 2da Amp San Miguel",mcnuggets_10,McTrío McNuggets 10 Med,145.0,145.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Iztapalapa,low,19.3578,-99.0892,2026-04-07T22:39:01,McDonald's Ermita San Miguel,"Ermita Iztapalapa 2120A, 2da Amp San Miguel",mctrio_big_mac,McTrío Big Mac Med,139.0,139.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Iztapalapa,low,19.3578,-99.0892,2026-04-07T22:39:01,McDonald's Ermita San Miguel,"Ermita Iztapalapa 2120A, 2da Amp San Miguel",mctrio_big_mac,McTrío Big Mac mediano+McFlurry Oreo,190.0,190.0,0.0,,,,True,Paquetes Comidas
ubereats,MX,CDMX,Iztapalapa,low,19.3578,-99.0892,2026-04-07T22:39:01,McDonald's Ermita San Miguel,"Ermita Iztapalapa 2120A, 2da Amp San Miguel",big_mac,Big Mac,115.0,115.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Iztapalapa,low,19.3578,-99.0892,2026-04-07T22:39:01,McDonald's Ermita San Miguel,"Ermita Iztapalapa 2120A, 2da Amp San Miguel",coca_cola,Coca-Cola mediana,49.0,49.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Iztapalapa,low,19.3578,-99.0892,2026-04-07T22:39:01,McDonald's Ermita San Miguel,"Ermita Iztapalapa 2120A, 2da Amp San Miguel",coca_cola,Coca-Cola Zero mediana,49.0,49.0,0.0,,,,True,Bebidas
ubereats,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T22:39:01,McDonald's Plaza San Juan,Avenida Central &amp; Avenida Hacienda de Rancho Seco,mctrio_big_mac,McTrío Big Mac mediano+McFlurry Oreo,208.0,208.0,0.0,,,,True,Mc para Todos
ubereats,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T22:39:01,McDonald's Plaza San Juan,Avenida Central &amp; Avenida Hacienda de Rancho Seco,mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T22:39:01,McDonald's Plaza San Juan,Avenida Central &amp; Avenida Hacienda de Rancho Seco,big_mac,Big Mac Tocino,145.0,145.0,0.0,,,,True,Big Mac + Coca
ubereats,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T22:39:01,McDonald's Plaza San Juan,Avenida Central &amp; Avenida Hacienda de Rancho Seco,mctrio_big_mac,McTrío mediano Mario Galaxy Big Mac,149.0,149.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T22:39:01,McDonald's Plaza San Juan,Avenida Central &amp; Avenida Hacienda de Rancho Seco,mcnuggets_10,McTrío mediano Mario Galaxy 10 McNuggets,159.0,159.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T22:39:01,McDonald's Plaza San Juan,Avenida Central &amp; Avenida Hacienda de Rancho Seco,mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T22:39:01,McDonald's Plaza San Juan,Avenida Central &amp; Avenida Hacienda de Rancho Seco,mctrio_big_mac,McTrío mediano Big Mac,149.0,149.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T22:39:01,McDonald's Plaza San Juan,Avenida Central &amp; Avenida Hacienda de Rancho Seco,mcnuggets_10,McTrio mediano McNuggets 10 pzas,159.0,159.0,0.0,,,,True,McTrios Comida
ubereats,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T22:39:01,McDonald's Plaza San Juan,Avenida Central &amp; Avenida Hacienda de Rancho Seco,big_mac,Big Mac Tocino,145.0,145.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T22:39:01,McDonald's Plaza San Juan,Avenida Central &amp; Avenida Hacienda de Rancho Seco,big_mac,Big Mac,125.0,125.0,0.0,,,,True,A La Carta Comida
ubereats,MX,CDMX,Ecatepec,low,19.6011,-99.0506,2026-04-07T22:39:01,McDonald's Plaza San Juan,Avenida Central &amp; Avenida Hacienda de Rancho Seco,coca_cola,Coca-Cola mediana,55.0,55.0,0.0,,,,True,Bebidas
didi,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:33:35,McDonald's (Plaza Galerías),"Ubicado en el corazón de Plaza Galerías, McDonald's ofrece un ambiente acogedor y familiar para disfrutar de sus icónicos platillos. Con una amplia variedad de opciones, desde las clásicas hamburguesa",big_mac,Big Mac Tocino,145.0,145.0,0.0,,,,True,
didi,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:33:35,McDonald's (Plaza Galerías),"Ubicado en el corazón de Plaza Galerías, McDonald's ofrece un ambiente acogedor y familiar para disfrutar de sus icónicos platillos. Con una amplia variedad de opciones, desde las clásicas hamburguesa",mctrio_big_mac,McTrío mediano Big Mac Tocino,169.0,169.0,0.0,,,,True,
didi,MX,CDMX,Polanco,premium,19.43161,-99.18605,2026-04-07T22:33:35,McDonald's (Plaza Galerías),"Ubicado en el corazón de Plaza Galerías, McDonald's ofrece un ambiente acogedor y familiar para disfrutar de sus icónicos platillos. Con una amplia variedad de opciones, desde las clásicas hamburguesa",mctrio_big_mac,McTrío Big Mac + McTrío Cuarto de Libra,308.0,308.0,0.0,,,,True,
